nstations,ndeliveries,ndrones,seed,algorithm,completion_time,mean_schedule_energy,mean_number_swaps,drone_utilization_time,drone_utilization,mean_number_parcel_handover,execution_time,CT_reduction_perc,UT_increase_perc
20,25,4,19,GREEDY,17850.8688,5.533,6.25,16544.9619,0.9268,0,10.29459924,0.0,0.0
20,25,4,19,LOCALSEARCH-LB,16891.7528,5.5446,6.5,16695.7428,0.9884,0.04,80.69560887,-5.372937366499505,0.9113402672749678
20,25,4,19,LOCALSEARCH-HC,17208.4587,5.559,6.5,16841.5796,0.9787,0,25.54108552,-3.5987609745918974,1.7927977217040467
20,25,4,19,LOCALSEARCH-BFSOPT,16974.8827,5.5835,6.5,16816.3017,0.9907,0.08,72.29471612,-4.907246307249773,1.6400146560627715
20,25,4,20,GREEDY,25234.8999,7.6133,9.5,21760.0372,0.8623,0,10.47099117,0.0,0.0
20,25,4,20,LOCALSEARCH-LB,22155.0281,7.6193,9.5,21834.3012,0.9855,0.04,153.7447875,-12.204810846109202,0.341286181257093
20,25,4,20,LOCALSEARCH-HC,22444.6317,7.644,9.5,22092.8215,0.9843,0.08,33.79812493,-11.057179584849466,1.5293369994790238
20,25,4,20,LOCALSEARCH-BFSOPT,22155.0281,7.6362,9.5,22014.9783,0.9937,0.04,297.9647604,-12.204810846109202,1.1716023169298626
20,25,4,21,GREEDY,22831.5865,8.9176,10.75,20922.0922,0.9164,0,10.56028105,0.0,0.0
20,25,4,21,LOCALSEARCH-LB,21527.4558,8.9823,10.75,21260.7701,0.9876,0.16,279.2032063,-5.711958299525096,1.6187573248530203
20,25,4,21,LOCALSEARCH-HC,21369.7313,8.9421,10.75,21207.216,0.9924,0.08,57.10595639,-6.402775383129867,1.3627881823405845
20,25,4,21,LOCALSEARCH-BFSOPT,21251.3291,8.9207,10.75,20975.3452,0.987,0.08,986.7800547,-6.921364838137736,0.25452999389803194
20,25,4,22,GREEDY,20891.055,6.5862,7.5,18896.866,0.9045,0,10.23253828,0.0,0.0
20,25,4,22,LOCALSEARCH-LB,19561.9863,6.6297,7.25,19314.2541,0.9873,0.08,106.6805717,-6.361903216472313,2.208768903795986
20,25,4,22,LOCALSEARCH-HC,19739.0053,6.6483,7.75,19584.3448,0.9922,0,32.01206672,-5.514559700311926,3.6380572312890247
20,25,4,22,LOCALSEARCH-BFSOPT,19561.9863,6.6297,7.25,19314.2541,0.9873,0.08,117.4705409,-6.361903216472313,2.208768903795986
20,25,4,23,GREEDY,24048.6696,6.9507,8.75,20549.9917,0.8545,0,10.43309905,0.0,0.0
20,25,4,23,LOCALSEARCH-LB,20767.8792,6.9507,8.5,20544.9917,0.9893,0.04,174.9303899,-13.642294790394565,-0.024330910070391905
20,25,4,23,LOCALSEARCH-HC,20800.3338,6.9565,8.5,20614.5134,0.9911,0.08,48.15544009,-13.507340963260607,0.31397433605776665
20,25,4,23,LOCALSEARCH-BFSOPT,20708.8272,6.9609,8.75,20659.013,0.9976,0.08,859.7008402,-13.887846835402492,0.530517489211445
20,25,4,24,GREEDY,23291.8327,7.0316,9,21615.1622,0.928,0,10.56933076,0.0,0.0
20,25,4,24,LOCALSEARCH-LB,22120.785,7.0527,9.25,21858.5285,0.9881,0,120.7518379,-5.02771814946103,1.125905499797737
20,25,4,24,LOCALSEARCH-HC,22120.785,7.0527,9.25,21858.5285,0.9881,0,33.36075093,-5.02771814946103,1.125905499797737
20,25,4,24,LOCALSEARCH-BFSOPT,22154.1958,7.0615,9,21915.1123,0.9892,0.16,174.7051268,-4.8842738768254925,1.3876837806010165
20,25,4,25,GREEDY,28353.8171,9.4472,12.25,24739.7469,0.8725,0,10.78461652,0.0,0.0
20,25,4,25,LOCALSEARCH-LB,25150.765,9.4625,12.25,24904.8954,0.9902,0,165.1974068,-11.296722725914744,0.6675432075661331
20,25,4,25,LOCALSEARCH-HC,25281.1661,9.484,12,25133.0729,0.9941,0.04,59.44016475,-10.836816041957192,1.5898545833546947
20,25,4,25,LOCALSEARCH-BFSOPT,25150.765,9.4777,12,25064.9513,0.9966,0.04,989.2166031,-11.296722725914744,1.3145017259655247
20,25,4,26,GREEDY,24395.3849,8.6868,11,21271.8537,0.872,0,10.57522041,0.0,0.0
20,25,4,26,LOCALSEARCH-LB,22416.5713,9.0399,11.5,22257.9536,0.9929,0.16,194.4915467,-8.111426026321894,4.635702717342406
20,25,4,26,LOCALSEARCH-HC,22663.1369,8.706,11,21490.3647,0.9483,0.04,24.6809164,-7.100720103825865,1.0272306451599873
20,25,4,26,LOCALSEARCH-BFSOPT,22251.1126,8.9655,11.25,22027.567,0.99,0.08,312.4914596,-8.789663736766869,3.5526443095083877
20,25,4,27,GREEDY,21956.9133,8.9679,10.75,19944.5628,0.9084,0,10.55824405,0.0,0.0
20,25,4,27,LOCALSEARCH-LB,20430.6181,8.9679,10.75,19964.5628,0.9772,0.08,116.9237838,-6.9513195190327615,0.1002779564563832
20,25,4,27,LOCALSEARCH-HC,20585.4012,8.9766,11,20054.5275,0.9742,0,30.10671828,-6.246379357885427,0.5513517699169643
20,25,4,27,LOCALSEARCH-BFSOPT,20493.6909,8.9883,10.75,20139.1257,0.9827,0.12,246.0869908,-6.664062384397167,0.9755185007113859
20,25,4,28,GREEDY,26160.2199,9.8788,12.5,22326.7611,0.8535,0,10.68373624,0.0,0.0
20,25,4,28,LOCALSEARCH-LB,22795.0257,10.0166,12.75,22504.5542,0.9873,0.04,156.7706464,-12.863784069338047,0.796322848637454
20,25,4,28,LOCALSEARCH-HC,22864.9071,10.035,13,22728.5329,0.994,0.08,48.46055759,-12.596655580865358,1.7995077664892407
20,25,4,28,LOCALSEARCH-BFSOPT,22577.3009,9.8793,12.5,22352.2786,0.99,0.08,939.9027662,-13.696058418836156,0.11429109616800506
20,25,4,29,GREEDY,24668.6654,7.6647,9.25,20835.2887,0.8446,0,10.45449616,0.0,0.0
20,25,4,29,LOCALSEARCH-LB,21178.4788,7.698,9.5,21009.3212,0.992,0.08,137.8858294,-14.14825870555608,0.8352776028488509
20,25,4,29,LOCALSEARCH-HC,21206.4721,7.6647,9,20830.2887,0.9823,0.04,27.91217864,-14.034781549228043,-0.023997747629002135
20,25,4,29,LOCALSEARCH-BFSOPT,21206.4721,7.6647,9,20830.2887,0.9823,0.04,684.0151977,-14.034781549228043,-0.023997747629002135
20,25,4,30,GREEDY,25026.7383,6.1098,6.75,21219.1301,0.8479,0,10.51662374,0.0,0.0
20,25,4,30,LOCALSEARCH-LB,21826.961,6.1358,7,21529.5447,0.9864,0.08,84.17512907,-12.78543476838131,1.4628997444150649
20,25,4,30,LOCALSEARCH-HC,22116.9902,6.1278,6.5,21412.7284,0.9682,0.08,26.17321574,-11.626557424784357,0.9123762335572912
20,25,4,30,LOCALSEARCH-BFSOPT,21827.3817,6.1393,7,21563.0291,0.9879,0.04,204.5828099,-12.783753766266853,1.6207026319142144
20,25,4,31,GREEDY,24112.8549,9.9107,12.5,21559.6029,0.8941,0,10.71584655,0.0,0.0
20,25,4,31,LOCALSEARCH-LB,22073.1816,9.9381,12.75,21771.0823,0.9863,0.04,186.864503,-8.458862745447858,0.980905821785783
20,25,4,31,LOCALSEARCH-HC,22211.0211,9.9411,12.25,21874.4609,0.9848,0,34.32317723,-7.887219526212123,1.4604072322686263
20,25,4,31,LOCALSEARCH-BFSOPT,22073.1816,9.9107,12.5,21579.6029,0.9776,0.04,255.768267,-8.458862745447858,0.09276608707853333
20,25,4,32,GREEDY,17630.5178,5.8496,7.5,15766.773,0.8943,0,10.17263677,0.0,0.0
20,25,4,32,LOCALSEARCH-LB,16350.3279,5.8691,7.5,15978.1988,0.9772,0,70.72558926,-7.2612155497781306,1.3409579753574234
20,25,4,32,LOCALSEARCH-HC,16356.3272,5.9965,7.75,16000.9128,0.9783,0.08,21.99036743,-7.227187621228015,1.4850204287205813
20,25,4,32,LOCALSEARCH-BFSOPT,16434.3672,5.9944,7.75,15967.7735,0.9716,0.04,94.7091634,-6.784546055703484,1.2748360111482553
20,25,4,33,GREEDY,22346.0593,6.2149,8,18756.268,0.8394,0,10.38547759,0.0,0.0
20,25,4,33,LOCALSEARCH-LB,19405.9452,6.2339,8,18971.8263,0.9776,0.04,117.4704577,-13.15719277626728,1.149260076684768
20,25,4,33,LOCALSEARCH-HC,19144.579,6.2149,8,18766.268,0.9802,0.04,34.235664,-14.326822716343543,0.05331551031367221
20,25,4,33,LOCALSEARCH-BFSOPT,19264.1724,6.2555,8,19214.1916,0.9974,0.08,271.581094,-13.791634840958293,2.4414430418673816
20,25,4,34,GREEDY,23467.4104,6.541,7.5,19920.1176,0.8488,0,10.29790129,0.0,0.0
20,25,4,34,LOCALSEARCH-LB,20347.8212,6.5811,7.75,20216.9916,0.9936,0.04,91.68842995,-13.293282670848088,1.4903225270115863
20,25,4,34,LOCALSEARCH-HC,20429.6999,6.5425,7.5,19943.6378,0.9762,0.04,20.22669137,-12.944378813948731,0.11807259611760033
20,25,4,34,LOCALSEARCH-BFSOPT,20151.924,6.5547,7.75,20095.6579,0.9972,0.08,224.5111803,-14.128045419105984,0.8812212032322385
20,25,4,35,GREEDY,22550.1212,7.3246,8.75,19480.0195,0.8639,0,10.37819381,0.0,0.0
20,25,4,35,LOCALSEARCH-LB,19965.3298,7.3498,9.25,19782.8689,0.9909,0,130.4184717,-11.462427971340578,1.5546668215604342
20,25,4,35,LOCALSEARCH-HC,20168.4715,7.3749,9,20059.9699,0.9946,0.08,40.53114363,-10.561582702269474,2.977155130671207
20,25,4,35,LOCALSEARCH-BFSOPT,19965.3298,7.3515,9,19786.1035,0.991,0,198.0773138,-11.462427971340578,1.5712715277312868
20,25,4,36,GREEDY,23769.2105,6.8938,8.25,20847.0127,0.8771,0,10.28194154,0.0,0.0
20,25,4,36,LOCALSEARCH-LB,21542.9978,6.9715,8.25,21312.3349,0.9893,0.08,159.9491085,-9.365951384880875,2.232080954217495
20,25,4,36,LOCALSEARCH-HC,21512.9383,6.9396,8.25,21353.6549,0.9926,0.04,35.73178576,-9.492415408580774,2.430286810349581
20,25,4,36,LOCALSEARCH-BFSOPT,21542.9978,6.9715,8.25,21312.3349,0.9893,0.08,141.3466823,-9.365951384880875,2.232080954217495
20,25,4,37,GREEDY,21521.4776,5.9075,7.5,18050.7289,0.8387,0,10.15176533,0.0,0.0
20,25,4,37,LOCALSEARCH-LB,18460.123,6.0962,7.75,18430.2323,0.9984,0.12,131.8932695,-14.224648775974373,2.1024270105790657
20,25,4,37,LOCALSEARCH-HC,18646.7982,5.9075,7.5,18050.7289,0.968,0,22.40991553,-13.35725851834633,0.0
20,25,4,37,LOCALSEARCH-BFSOPT,18460.123,6.0962,7.75,18430.2323,0.9984,0.12,139.1508705,-14.224648775974373,2.1024270105790657
20,25,4,38,GREEDY,24353.8112,7.2662,8.5,21543.5052,0.8846,0,10.28442923,0.0,0.0
20,25,4,38,LOCALSEARCH-LB,21971.5322,7.2763,9,21699.2272,0.9876,0.12,117.8801902,-9.781955606192753,0.7228257358974322
20,25,4,38,LOCALSEARCH-HC,22427.0431,7.3559,9.25,22279.0487,0.9934,0.08,52.98365579,-7.911567040480305,3.4142238840502137
20,25,4,38,LOCALSEARCH-BFSOPT,21971.5322,7.2693,8.75,21612.2489,0.9836,0.08,371.1888525,-9.781955606192753,0.319092456690841
20,25,4,39,GREEDY,23210.7141,7.356,9,21540.1922,0.928,0,10.43069897,0.0,0.0
20,25,4,39,LOCALSEARCH-LB,22048.3205,7.3739,9,21742.013,0.9861,0.08,209.3287848,-5.00800447152119,0.9369498569283782
20,25,4,39,LOCALSEARCH-HC,21851.3963,7.3679,9.25,21676.5601,0.992,0.08,61.58100791,-5.856423865907688,0.6330858087700696
20,25,4,39,LOCALSEARCH-BFSOPT,21822.7751,7.3785,9,21783.7776,0.9982,0,318.9195538,-5.979734160785695,1.1308413487601097
20,25,4,40,GREEDY,23089.7757,7.9543,10,20355.9174,0.8816,0,10.47401619,0.0,0.0
20,25,4,40,LOCALSEARCH-LB,21013.7843,7.987,10.5,20759.6231,0.9879,0.08,138.7861578,-8.990955247780944,1.9832351058763988
20,25,4,40,LOCALSEARCH-HC,21335.3968,8.1233,10.5,21251.0777,0.996,0.08,48.01342944,-7.598076840564543,4.397543389520746
20,25,4,40,LOCALSEARCH-BFSOPT,21070.2833,7.9641,9.75,20466.5981,0.9713,0.08,375.0733901,-8.746262528656784,0.5437273979113356
20,25,4,41,GREEDY,22592.4677,6.9035,8.5,19409.7762,0.8591,0,10.37217072,0.0,0.0
20,25,4,41,LOCALSEARCH-LB,19849.1875,6.9334,8.75,19768.9763,0.996,0.08,100.8408243,-12.142454894380577,1.8506143311430772
20,25,4,41,LOCALSEARCH-HC,19849.1875,6.9334,8.75,19768.9763,0.996,0.08,33.11630614,-12.142454894380577,1.8506143311430772
20,25,4,41,LOCALSEARCH-BFSOPT,19849.1875,6.936,9,19812.0346,0.9981,0.08,188.0296927,-12.142454894380577,2.0724525406944094
20,25,4,42,GREEDY,22067.4792,6.534,7.5,19782.8849,0.8965,0,10.29846971,0.0,0.0
20,25,4,42,LOCALSEARCH-LB,20366.1545,6.5909,7.5,20162.6215,0.99,0.08,117.1569748,-7.70964678194871,1.919520848043756
20,25,4,42,LOCALSEARCH-HC,20504.5144,6.5845,7.5,20100.9223,0.9803,0.04,31.86204717,-7.082661258382432,1.607639136595277
20,25,4,42,LOCALSEARCH-BFSOPT,20366.1545,6.6072,7.5,20109.8833,0.9874,0.12,225.0581766,-7.70964678194871,1.652935866800703
20,25,4,43,GREEDY,22837.673,6.9617,8.5,18157.3387,0.7951,0,10.25893203,0.0,0.0
20,25,4,43,LOCALSEARCH-LB,18965.6646,6.9903,8.5,18477.3483,0.9743,0.04,104.4472838,-16.954478680905883,1.7624256797060311
20,25,4,43,LOCALSEARCH-HC,18772.5685,6.9969,8.5,18549.2232,0.9881,0.04,32.60913304,-17.799994333923593,2.1582705840035916
20,25,4,43,LOCALSEARCH-BFSOPT,18771.4211,6.9917,8.5,18512.0615,0.9862,0.12,464.649739,-17.805018488529893,1.9536056790084526
20,25,4,44,GREEDY,21520.7743,7.3068,9,19072.3629,0.8862,0,10.42602482,0.0,0.0
20,25,4,44,LOCALSEARCH-LB,19769.2678,7.3712,9.5,19321.4436,0.9773,0.04,120.899038,-8.13867789134334,1.3059771424546385
20,25,4,44,LOCALSEARCH-HC,19945.8444,7.4203,9,19478.2305,0.9766,0.04,35.52773146,-7.31818417890289,2.1280404642468365
20,25,4,44,LOCALSEARCH-BFSOPT,20003.4533,7.4291,9,19548.3224,0.9772,0.2,295.6110407,-7.050494461065928,2.4955455309630294
20,25,4,45,GREEDY,25422.4408,8.1384,9.75,20701.4311,0.8143,0,10.34090837,0.0,0.0
20,25,4,45,LOCALSEARCH-LB,21116.5885,8.1426,10,20771.5978,0.9837,0.04,116.9041869,-16.937210450697552,0.3389461320864814
20,25,4,45,LOCALSEARCH-HC,22054.5439,8.4894,10,21683.9406,0.9832,0.2,67.21623729,-13.247732294847156,4.746094582803988
20,25,4,45,LOCALSEARCH-BFSOPT,21338.9906,8.2201,10,21138.9116,0.9906,0.16,447.244881,-16.062384537050427,2.1132862645423476
20,25,4,46,GREEDY,21940.0223,6.4869,7.75,18854.262,0.8594,0,10.25524042,0.0,0.0
20,25,4,46,LOCALSEARCH-LB,19454.0174,6.5023,7.75,19031.1409,0.9783,0.04,85.25199474,-11.330913278059885,0.9381374884893384
20,25,4,46,LOCALSEARCH-HC,19907.0054,6.5651,7.75,19701.579,0.9897,0,24.85063107,-9.266248102218212,4.494034293148164
20,25,4,46,LOCALSEARCH-BFSOPT,19454.0174,6.5023,7.75,19031.1409,0.9783,0.04,198.0950704,-11.330913278059885,0.9381374884893384
20,25,4,47,GREEDY,24861.4593,7.4532,9.25,21792.2256,0.8765,0,10.36833535,0.0,0.0
20,25,4,47,LOCALSEARCH-LB,22158.9764,7.4747,9.25,21989.3221,0.9923,0.08,232.999343,-10.870170038650947,0.9044349283902404
20,25,4,47,LOCALSEARCH-HC,22297.6842,7.4747,9.25,21989.3221,0.9862,0.08,49.0066977,-10.312247036922724,0.9044349283902404
20,25,4,47,LOCALSEARCH-BFSOPT,22474.0292,7.5067,9.25,22411.3276,0.9972,0.16,294.1067057,-9.60293630068609,2.840930574800946
20,25,4,48,GREEDY,23342.0864,7.4494,9,21007.0142,0.9,0,10.54965113,0.0,0.0
20,25,4,48,LOCALSEARCH-LB,21700.1338,7.4851,9.5,21308.985,0.982,0.04,123.0038127,-7.034300926929997,1.437476059781971
20,25,4,48,LOCALSEARCH-HC,21866.3645,7.5048,9,21617.17,0.9886,0.04,36.96684397,-6.322150791113517,2.904533667616585
20,25,4,48,LOCALSEARCH-BFSOPT,21723.98,7.46,9.5,21151.349,0.9736,0,92.40445601,-6.932141250235458,0.6870790804720687
20,25,4,49,GREEDY,23397.737,8.1219,10,19656.9725,0.8401,0,10.39032494,0.0,0.0
20,25,4,49,LOCALSEARCH-LB,20097.1681,8.134,10,19784.0521,0.9844,0.04,257.2265298,-14.106359516734468,0.6464861259789672
20,25,4,49,LOCALSEARCH-HC,20434.9263,8.1823,10.25,20325.6435,0.9947,0,41.81149695,-12.662808800697272,3.4016988119609897
20,25,4,49,LOCALSEARCH-BFSOPT,20107.1194,8.1365,10,19814.9757,0.9855,0,521.5820264,-14.063828480506475,0.8038023149292151
20,25,4,50,GREEDY,23094.7517,7.1936,8.5,19834.2823,0.8588,0,10.39990811,0.0,0.0
20,25,4,50,LOCALSEARCH-LB,20430.3582,7.2576,8.75,20149.5611,0.9863,0.04,145.5386186,-11.53679214485775,1.5895649523955806
20,25,4,50,LOCALSEARCH-HC,20609.2661,7.2886,8.75,20533.8763,0.9963,0.08,34.85572359,-10.762123067120916,3.527195939930738
20,25,4,50,LOCALSEARCH-BFSOPT,20582.25,7.3264,9,20304.5074,0.9865,0.16,406.9721467,-10.879102458590195,2.370769422798826
20,25,6,1,GREEDY,14517.0308,4.3065,5,11863.6894,0.8172,0,15.34374696,0.0,0.0
20,25,6,1,LOCALSEARCH-LB,12800.0188,4.4157,5.1667,12103.2889,0.9456,0.04,94.38424512,-11.827570139205054,2.0196036150440713
20,25,6,1,LOCALSEARCH-HC,12734.975,4.3754,5,12314.9601,0.967,0.08,44.77289897,-12.275621816549428,3.8037973246332712
20,25,6,1,LOCALSEARCH-BFSOPT,12295.4263,4.4108,5.1667,12063.689,0.9812,0.08,328.5367484,-15.303435878912657,1.6858128467186693
20,25,6,2,GREEDY,16182.1944,4.8976,6,13782.6952,0.8517,0,15.92331813,0.0,0.0
20,25,6,2,LOCALSEARCH-LB,14696.0346,4.9254,5.8333,14025.335,0.9544,0.12,126.7149402,-9.183920074523387,1.7604669948733902
20,25,6,2,LOCALSEARCH-HC,14716.0346,5.0216,6.1667,14462.6687,0.9828,0.12,56.3339166,-9.060327442364674,4.9335307074047465
20,25,6,2,LOCALSEARCH-BFSOPT,14716.0346,5.0323,6,14332.7505,0.974,0.08,548.250086,-9.060327442364674,3.990912459560159
20,25,6,3,GREEDY,16974.2317,4.5812,5.5,12727.4324,0.7498,0,15.47769901,0.0,0.0
20,25,6,3,LOCALSEARCH-LB,13018.3885,4.595,5,12827.8338,0.9854,0.12,223.9374785,-23.30499117671406,0.7888582460669809
20,25,6,3,LOCALSEARCH-HC,13452.6721,4.614,5.3333,13074.6872,0.9719,0.08,68.73837892,-20.746503654713283,2.7283963417476147
20,25,6,3,LOCALSEARCH-BFSOPT,13214.8463,4.6118,5,13029.1873,0.986,0.12,1023.816697,-22.14760271005374,2.370901612488627
20,25,6,4,GREEDY,14315.3083,4.8204,5.6667,12245.4011,0.8554,0,15.81205155,0.0,0.0
20,25,6,4,LOCALSEARCH-LB,12730.9497,4.8284,5.8333,12349.2554,0.97,0.04,137.722241,-11.067582805743703,0.8481086013589288
20,25,6,4,LOCALSEARCH-HC,12730.9497,4.8284,5.8333,12349.2554,0.97,0.04,44.33429932,-11.067582805743703,0.8481086013589288
20,25,6,4,LOCALSEARCH-BFSOPT,13121.2135,4.8544,5.6667,12620.9146,0.9619,0.04,167.9164124,-8.341383747914117,3.0665675785826316
20,25,6,5,GREEDY,15066.7725,4.5861,5.5,12544.7835,0.8326,0,15.51070141,0.0,0.0
20,25,6,5,LOCALSEARCH-LB,13659.2663,4.6502,5.5,13239.1793,0.9692,0,120.5835691,-9.341789689862246,5.5353350657665805
20,25,6,5,LOCALSEARCH-HC,13847.3633,4.658,5.5,13330.3765,0.9627,0.04,47.95824091,-8.093367043273524,6.262308153823466
20,25,6,5,LOCALSEARCH-BFSOPT,13646.9375,4.7222,5.5,13229.5384,0.9694,0.12,321.2779923,-9.42361743366072,5.458483201403993
20,25,6,6,GREEDY,17507.6988,6.0162,7.1667,14470.2328,0.8265,0,15.95594316,0.0,0.0
20,25,6,6,LOCALSEARCH-LB,15257.5853,6.0531,7.1667,14710.1019,0.9641,0.08,184.1941891,-12.852137369418292,1.6576727086242862
20,25,6,6,LOCALSEARCH-HC,15691.3462,6.169,7.1667,15328.7679,0.9769,0.12,87.47158968,-10.37459360450043,5.933111870874676
20,25,6,6,LOCALSEARCH-BFSOPT,15379.5824,6.1205,7.3333,15096.5213,0.9816,0.08,1939.906471,-12.155317636604527,4.3281162691453074
20,25,6,7,GREEDY,14791.7989,4.1584,5.3333,12535.7113,0.8475,0,15.46201738,0.0,0.0
20,25,6,7,LOCALSEARCH-LB,13085.0097,4.1945,5,12821.9403,0.9799,0.16,271.1702059,-11.538753410175143,2.2833088059390723
20,25,6,7,LOCALSEARCH-HC,13559.115,4.2146,5.3333,12792.4531,0.9435,0.16,68.21620426,-8.333563134095881,2.04808322284831
20,25,6,7,LOCALSEARCH-BFSOPT,12969.8118,4.1852,5.1667,12782.7426,0.9856,0.12,702.8713064,-12.317549152185947,1.9706205263358187
20,25,6,8,GREEDY,14840.5525,4.8218,5.5,12412.6982,0.8364,0,15.66494958,0.0,0.0
20,25,6,8,LOCALSEARCH-LB,12878.1897,4.8461,5.5,12583.2979,0.9771,0.04,202.5917242,-13.22297670521363,1.3743965836533336
20,25,6,8,LOCALSEARCH-HC,13001.495,4.8891,5.6667,12673.1958,0.9747,0.08,40.7216855,-12.392109390806029,2.0986379899255003
20,25,6,8,LOCALSEARCH-BFSOPT,12761.0975,4.8624,5.6667,12523.6349,0.9814,0.16,253.710029,-14.011978327626279,0.893735577974484
20,25,6,9,GREEDY,14086.7036,4.4629,5,11454.4866,0.8131,0,15.52391289,0.0,0.0
20,25,6,9,LOCALSEARCH-LB,12189.2339,4.5145,5.3333,12040.3223,0.9878,0.04,166.2100804,-13.469934158336386,5.114464929401547
20,25,6,9,LOCALSEARCH-HC,12382.8524,4.5167,5.1667,12046.7946,0.9729,0,34.7779604,-12.095457165720454,5.170969426076233
20,25,6,9,LOCALSEARCH-BFSOPT,12382.8524,4.5276,5.1667,12126.9394,0.9793,0.04,209.0028605,-12.095457165720454,5.870649846497695
20,25,6,10,GREEDY,15352.6258,5.4232,6.5,12598.0129,0.8206,0,15.65241055,0.0,0.0
20,25,6,10,LOCALSEARCH-LB,13416.563,5.4527,6.6667,12862.1401,0.9587,0.12,163.7550313,-12.610629772530505,2.0965782627512692
20,25,6,10,LOCALSEARCH-HC,13416.563,5.4527,6.6667,12862.1401,0.9587,0.12,49.43029311,-12.610629772530505,2.0965782627512692
20,25,6,10,LOCALSEARCH-BFSOPT,13542.0123,5.566,6.8333,13366.8983,0.9871,0.08,490.5817975,-11.793510267149216,6.103227597107803
20,25,6,11,GREEDY,13517.1407,4.2134,5.1667,11494.9381,0.8504,0,15.43631172,0.0,0.0
20,25,6,11,LOCALSEARCH-LB,11928.7456,4.2284,5.3333,11680.526,0.9792,0.08,94.57978783,-11.75096964108689,1.6145184809651167
20,25,6,11,LOCALSEARCH-HC,12302.4223,4.253,5.1667,11930.6163,0.9698,0.04,34.94524761,-8.986504076265179,3.790174389890802
20,25,6,11,LOCALSEARCH-BFSOPT,12233.0157,4.2423,5,11813.2687,0.9657,0.08,233.8350175,-9.499975094584908,2.769311128347887
20,25,6,12,GREEDY,17095.0965,5.2948,6.8333,13860.6734,0.8108,0,15.96901252,0.0,0.0
20,25,6,12,LOCALSEARCH-LB,14356.6365,5.3055,6.8333,13990.6219,0.9745,0.08,211.6082186,-16.01897947753614,0.9375338141940522
20,25,6,12,LOCALSEARCH-HC,14356.6365,5.3055,6.8333,13990.6219,0.9745,0.08,61.50934188,-16.01897947753614,0.9375338141940522
20,25,6,12,LOCALSEARCH-BFSOPT,14497.6802,5.4537,6.5,14399.3912,0.9932,0.24,2074.487651,-15.193925930748614,3.886663976946462
20,25,6,13,GREEDY,17954.4035,5.2151,6.5,15978.4215,0.8899,0,15.78754987,0.0,0.0
20,25,6,13,LOCALSEARCH-LB,16877.8989,5.273,6.6667,16615.2983,0.9844,0,185.0164418,-5.995769227309613,3.9858555489977414
20,25,6,13,LOCALSEARCH-HC,17103.3759,5.2807,6.6667,16698.6091,0.9763,0,47.31997453,-4.7399380324720966,4.507251232545099
20,25,6,13,LOCALSEARCH-BFSOPT,16739.8846,5.2621,6.3333,16366.1819,0.9777,0.12,1163.970598,-6.764462545358296,2.4267753857913887
20,25,6,14,GREEDY,15781.6703,5.3308,6.1667,13353.4532,0.8461,0,15.62394919,0.0,0.0
20,25,6,14,LOCALSEARCH-LB,14133.8153,5.4862,6.1667,13832.8698,0.9787,0.12,196.2163351,-10.441575376213502,3.5902069136693457
20,25,6,14,LOCALSEARCH-HC,14767.377,5.4246,6.3333,14372.1352,0.9732,0.08,71.38370797,-6.427033898940338,7.628603513584042
20,25,6,14,LOCALSEARCH-BFSOPT,14033.032,5.4229,6.3333,13741.219,0.9792,0.16,802.4092746,-11.080185219684893,2.903861601881371
20,25,6,15,GREEDY,16216.6625,3.969,4.6667,12153.2624,0.7494,0,15.29693053,0.0,0.0
20,25,6,15,LOCALSEARCH-LB,12369.7059,3.9692,4.6667,12181.7748,0.9848,0.16,222.1155743,-23.72224617734999,0.23460696446412296
20,25,6,15,LOCALSEARCH-HC,12964.4758,3.9987,4.8333,12491.7054,0.9635,0.04,44.67642441,-20.054599397379086,2.7847913495227514
20,25,6,15,LOCALSEARCH-BFSOPT,12605.8596,3.9818,4.8333,12315.1366,0.9769,0.08,718.5719442,-22.26600510431786,1.3319403027124652
20,25,6,16,GREEDY,16920.5916,4.9297,5.1667,13803.3193,0.8158,0,15.58481647,0.0,0.0
20,25,6,16,LOCALSEARCH-LB,14179.3265,4.9573,5.3333,13924.2296,0.982,0.08,182.1072123,-16.20076392600836,0.875950902620947
20,25,6,16,LOCALSEARCH-HC,14179.3265,4.9573,5.3333,13924.2296,0.982,0.08,52.99281446,-16.20076392600836,0.875950902620947
20,25,6,16,LOCALSEARCH-BFSOPT,14722.7551,4.9745,5.5,14315.7627,0.9724,0.04,265.401478,-12.989123264460797,3.7124650155705674
20,25,6,17,GREEDY,15446.8,4.6851,5.1667,13178.0056,0.8531,0,15.5511785,0.0,0.0
20,25,6,17,LOCALSEARCH-LB,13713.9837,4.7083,5.3333,13453.1659,0.981,0.08,184.9634676,-11.217962943781227,2.0880268862535583
20,25,6,17,LOCALSEARCH-HC,14279.2825,4.7038,5.5,13407.8039,0.939,0.04,39.0939149,-7.558313048657327,1.7438018086742988
20,25,6,17,LOCALSEARCH-BFSOPT,13750.5289,4.7178,5.1667,13485.4946,0.9807,0.12,243.7501799,-10.981375430509878,2.333350048052792
20,25,6,18,GREEDY,13645.4687,3.9908,4.5,10623.6433,0.7785,0,15.47990645,0.0,0.0
20,25,6,18,LOCALSEARCH-LB,11257.4219,4.0514,4.6667,10854.6579,0.9642,0.12,111.5829434,-17.50065792903105,2.174532723627877
